time_s,delta_r_m,log_delta_r
398.777808937,2185.00421815,7.68937303803
399.077191677,2187.31099755,7.69042821338
399.376574416,2189.61805097,7.69148240165
399.675957156,2191.92537899,7.69253560506
399.975339895,2194.23298215,7.69358782579
400.274722634,2196.54086104,7.69463906604
400.574105374,2198.84901622,7.695689328
400.873488113,2201.15744862,7.69673861401
401.172870853,2203.46615997,7.69778692676
401.472253592,2205.77513052,7.69883425922
401.771636332,2208.0843812,7.69988062279
402.071019071,2210.39391165,7.70092601919
402.370401811,2212.70372111,7.70197044998
402.66978455,2215.01380953,7.70301391701
402.969167289,2217.32417765,7.70405642249
403.268550029,2219.63482649,7.70509796876
403.567932768,2221.94575787,7.7061385585
403.867315508,2224.25697254,7.7071781939
404.166698247,2226.56847001,7.7082168766
404.466080987,2228.88024256,7.70925460496
404.765463726,2231.19229044,7.71029138096
405.064846466,2233.50462229,7.71132721032
405.364229205,2235.81723733,7.7123620945
405.663611944,2238.13013556,7.71339603533
405.962994684,2240.44331835,7.71442903525
406.262377423,2242.7567872,7.71546109672
406.561760163,2245.0705436,7.71649222222
406.861142902,2247.38458901,7.7175224142
407.160525642,2249.6989228,7.71855167416
407.459908381,2252.01354179,7.71958000247
407.75929112,2254.32841805,7.72060738853
408.05867386,2256.64357506,7.72163384457
408.358056599,2258.95902125,7.72265937608
408.657439339,2261.27475727,7.72368398514
408.956822078,2263.59078364,7.72470767371
409.256204818,2265.90710075,7.72573044372
409.555587557,2268.22370899,7.7267522971
409.854970297,2270.54060874,7.72777323575
410.154353036,2272.85780041,7.72879326158
410.453735775,2275.17528466,7.72981237662
410.753118515,2277.49305866,7.73083058134
411.052501254,2279.8111117,7.73184787277
411.351883994,2282.12945876,7.73286425921
411.651266733,2284.44809938,7.73387974216
411.950649473,2286.76703349,7.73489432328
412.250032212,2289.08626221,7.73590800479
412.549414952,2291.40578687,7.73692078893
412.848797691,2293.72560881,7.73793267799
413.14818043,2296.04572933,7.7389436742
413.44756317,2298.36614748,7.73995377882
413.746945909,2300.68686311,7.74096299347
414.046328649,2303.00786471,7.7419713148
414.345711388,2305.32915581,7.74297874602
414.645094128,2307.65074639,7.74398529312
414.944476867,2309.97263692,7.74499095796
415.243859607,2312.29482792,7.74599574239
415.543242346,2314.61731983,7.74699964825
415.842625085,2316.94011304,7.74800267733
416.142007825,2319.26320797,7.74900483145
416.441390564,2321.586605,7.75000611239
416.740773304,2323.91030473,7.75100652202
417.040156043,2326.23430815,7.75200606238
417.339538783,2328.55861305,7.75300473412
417.638921522,2330.88322211,7.75400254002
417.938304262,2333.20813593,7.7549994819
418.237687001,2335.53335503,7.75599556159
418.53706974,2337.85887991,7.75699078089
418.83645248,2340.18471106,7.75798514159
419.135835219,2342.51084911,7.75897864553
419.435217959,2344.83729447,7.75997129445
419.734600698,2347.16404749,7.76096309008
420.033983438,2349.49110857,7.76195403414
420.333366177,2351.81847158,7.76294412559
420.632748917,2354.1461283,7.76393336249
420.932131656,2356.47409601,7.76492175373
421.231514395,2358.80237431,7.7659093007
421.530897135,2361.13096271,7.76689600472
421.830279874,2363.45986137,7.76788186738
422.129662614,2365.78907043,7.76886689028
422.429045353,2368.11859008,7.76985107502
422.728428093,2370.44842049,7.77083442319
423.027810832,2372.77856327,7.77181693698
423.327193571,2375.10902182,7.77279861934
423.626576311,2377.43978971,7.77377946905
423.92595905,2379.77086953,7.77475948873
424.22534179,2382.10226565,7.77573868168
424.524724529,2384.43397709,7.77671704899
424.824107269,2386.76600344,7.77769459197
425.123490008,2389.09834476,7.77867131214
425.422872748,2391.43100241,7.77964721153
425.722255487,2393.76397857,7.78062229252
426.021638226,2396.09727504,7.78159655734
426.321020966,2398.43089034,7.78257000683
426.620403705,2400.76482382,7.78354264216
426.919786445,2403.09903645,7.78451444856
427.219169184,2405.4335692,7.78548544455
427.518551924,2407.76842203,7.78645563155
427.817934663,2410.10359571,7.78742501133
428.117317403,2412.43909165,7.78839358591
428.416700142,2414.77491126,7.7893613573
428.716082881,2417.11105454,7.79032832691
429.015465621,2419.44752044,7.79129449575
429.31484836,2421.78430942,7.79225986541
429.6142311,2424.12142361,7.79322443818
429.913613839,2426.45886512,7.79418821635
430.212996579,2428.79663759,7.79515120281
430.512379318,2431.13473652,7.7961133971
430.811762058,2433.47316162,7.7970748005
431.111144797,2435.81191304,7.79803541445
431.410527536,2438.15099114,7.7989952405
431.709910276,2440.49039629,7.79995428018
432.009293015,2442.83012888,7.80091253502
432.308675755,2445.17019064,7.80187000711
432.608058494,2447.51058416,7.80282669887
432.907441234,2449.8513081,7.80378261112
433.206823973,2452.19234415,7.80473773776
433.506206713,2454.53370587,7.80569208568
433.805589452,2456.87539893,7.80664565855
434.104972191,2459.21742375,7.80759845789
434.404354931,2461.55978086,7.80855048526
434.70373767,2463.90247081,7.80950174222
435.00312041,2466.24549413,7.81045223032
435.302503149,2468.58885224,7.81140195148
435.601885889,2470.93254639,7.81235090752
435.901268628,2473.2765759,7.81329909948
436.200651368,2475.62093952,7.81424652819
436.500034107,2477.9656358,7.81519319438
436.799416846,2480.31066914,7.81613910113
437.098799586,2482.6560398,7.81708424986
437.398182325,2485.00174802,7.81802864196
437.697565065,2487.34779407,7.81897227885
437.996947804,2489.69417824,7.81991516193
438.296330544,2492.04090153,7.82085729291
438.595713283,2494.38796644,7.82179867406
438.895096022,2496.7353731,7.82273930673
439.194478762,2499.08312062,7.82367919183
439.493861501,2501.43122082,7.82461833537
439.793244241,2503.77967517,7.8255567392
440.09262698,2506.12847308,7.82649440033
440.39200972,2508.47761456,7.82743132005
440.691392459,2510.82709989,7.82836749972
440.990775199,2513.1769294,7.82930294072
441.290157938,2515.52710396,7.83023764465
441.589540677,2517.87762396,7.83117161293
441.888923417,2520.2284899,7.83210484699
442.188306156,2522.5797026,7.8330373484
442.487688896,2524.93126245,7.83396911855
442.787071635,2527.28317175,7.83490015958
443.086454375,2529.63543,7.83583047252
443.385837114,2531.98803714,7.83676005859
443.685219854,2534.34099325,7.83768891901
443.984602593,2536.6942984,7.83861705506
444.283985332,2539.04795369,7.83954446837
444.583368072,2541.40196063,7.84047116075
444.882750811,2543.75631937,7.84139713346
445.182133551,2546.11103006,7.84232238778
445.48151629,2548.46609312,7.84324692505
445.78089903,2550.82151173,7.84417074773
446.080281769,2553.17729114,7.84509385907
446.379664509,2555.53342452,7.84601625757
446.679047248,2557.88991266,7.84693794472
446.978429987,2560.24675699,7.84785892228
447.277812727,2562.60395832,7.84877919172
447.577195466,2564.96151592,7.84969875395
447.876578206,2567.31942952,7.85061761003
448.175960945,2569.67770031,7.85153576159
448.475343685,2572.03632912,7.85245321011
448.774726424,2574.39531692,7.85336995714
449.074109164,2576.75466375,7.85428600385
449.373491903,2579.1143706,7.85520135178
449.672874642,2581.47443786,7.85611600222
449.972257382,2583.8348656,7.85702995636
450.271640121,2586.195654,7.8579432154
450.571022861,2588.55680453,7.85885578106
450.8704056,2590.91831803,7.8597676548
451.16978834,2593.28019417,7.86067883761
451.469171079,2595.64243384,7.86158933099
451.768553819,2598.00503837,7.86249913655
452.067936558,2600.36800769,7.86340825541
452.367319297,2602.7313295,7.86431668395
452.666702037,2605.09501673,7.86522442828
452.966084776,2607.45907044,7.86613148989
453.265467516,2609.82349086,7.86703787001
453.564850255,2612.18827892,7.86794357008
453.864232995,2614.55343468,7.86884859124
454.163615734,2616.91895901,7.86975293492
454.462998473,2619.28485322,7.87065660271
454.762381213,2621.65111739,7.87155959574
455.061763952,2624.01775148,7.87246191509
455.361146692,2626.38475437,7.87336356141
455.660529431,2628.75212354,7.87426453483
455.959912171,2631.11986177,7.8751648375
456.25929491,2633.48797254,7.87606447181
456.55867765,2635.85645858,7.87696343988
456.858060389,2638.22532029,7.87786174293
457.157443128,2640.59455772,7.87875938204
457.456825868,2642.96417092,7.8796563583
457.756208607,2645.33415997,7.88055267279
458.055591347,2647.70452478,7.88144832653
458.354974086,2650.07526371,7.88234331998
458.654356826,2652.44637872,7.88323765491
458.953739565,2654.81787094,7.88413133281
459.253122305,2657.18974104,7.88502435497
459.552505044,2659.56198986,7.88591672275
459.851887783,2661.93461825,7.88680843752
460.151270523,2664.30762706,7.88769950062
460.450653262,2666.68101712,7.8885899134
460.750036002,2669.05478896,7.88947967709
461.049418741,2671.42894162,7.89036879236
461.348801481,2673.80347586,7.89125726052
461.64818422,2676.17839328,7.89214508318
461.94756696,2678.55369556,7.893032262
462.246949699,2680.92938198,7.89391879771
462.546332438,2683.30545274,7.89480469141
462.845715178,2685.68190871,7.89568994442
463.145097917,2688.05875078,7.89657455809
463.444480657,2690.43597874,7.89745853334
463.743863396,2692.8135934,7.89834187148
464.043246136,2695.19159602,7.89922457396
464.342628875,2697.56998667,7.90010664181
464.642011615,2699.94876574,7.90098807616
464.941394354,2702.32793275,7.90186887783
465.240777093,2704.70748939,7.90274904843
465.540159833,2707.08743874,7.90362859007
465.839542572,2709.46777864,7.90450750294
466.138925312,2711.84850718,7.90538578731
466.438308051,2714.22962515,7.90626344446
466.737690791,2716.61113474,7.90714047616
467.03707353,2718.99303816,7.90801688419
467.33645627,2721.37533759,7.90889267032
467.635839009,2723.75803434,7.90976783599
467.935221748,2726.14112532,7.91064238103
468.234604488,2728.52461123,7.91151630664
468.533987227,2730.90849279,7.91238961406
468.833369967,2733.29277153,7.91326230479
469.132752706,2735.67744928,7.91413438045
469.432135446,2738.06252667,7.91500584221
469.731518185,2740.44800199,7.91587669039
470.030900925,2742.83387504,7.91674692587
470.330283664,2745.22014639,7.91761654978
470.629666403,2747.60681703,7.91848556342
470.929049143,2749.99388871,7.91935396837
471.228431882,2752.38136365,7.92022176636
471.527814622,2754.76924221,7.92108895844
471.827197361,2757.15752536,7.9219555459
472.126580101,2759.54621129,7.92282152899
472.42596284,2761.93529887,7.92368690823
472.725345579,2764.32478947,7.92455168503
473.024728319,2766.71468489,7.92541586095
473.324111058,2769.10498692,7.92627943756
473.623493798,2771.49569715,7.92714241632
473.922876537,2773.8868145,7.92800479777
474.222259277,2776.2783387,7.9288665827
474.521642016,2778.67026887,7.9297277717
474.821024756,2781.0626074,7.93058836653
475.120407495,2783.45535591,7.93144836866
475.419790234,2785.84851313,7.93230777854
475.719172974,2788.24207987,7.93316659733
476.018555713,2790.63605715,7.9340248263
476.317938453,2793.03044601,7.93488246671
476.617321192,2795.42524786,7.93573951994
476.916703932,2797.82046354,7.93659598717
477.216086671,2800.21609263,7.93745186912
477.515469411,2802.61213585,7.93830716694
477.81485215,2805.00859525,7.93916188221
478.114234889,2807.40547042,7.94001601567
478.413617629,2809.80276105,7.94086956807
478.713000368,2812.20046786,7.94172254052
479.012383108,2814.59859171,7.94257493421
479.311765847,2816.99713394,7.94342675046
479.611148587,2819.39609486,7.94427799024
479.910531326,2821.79547456,7.94512865444
480.209914066,2824.19527395,7.94597874422
480.509296805,2826.59549362,7.94682826066
480.808679544,2828.99613509,7.94767720513
481.108062284,2831.39719999,7.94852557905
481.407445023,2833.79868667,7.94937338268
481.706827763,2836.20059657,7.95022061737
482.006210502,2838.60292989,7.95106728403
482.305593242,2841.00568662,7.95191338348
482.604975981,2843.40886792,7.95275891697
482.904358721,2845.81247512,7.9536038858
483.20374146,2848.21650773,7.95444829062
483.503124199,2850.62096647,7.9552921325
483.802506939,2853.02585255,7.9561354127
484.101889678,2855.43116336,7.95697813113
484.401272418,2857.83689932,7.95782028875
484.700655157,2860.24306339,7.9586618874
485.000037897,2862.64965864,7.95950292899
485.299420636,2865.05668572,7.96034341454
485.598803376,2867.46414459,7.96118334486
485.898186115,2869.87203523,7.96202272073
486.197568854,2872.28035759,7.96286154295
486.496951594,2874.68911137,7.96369981221
486.796334333,2877.09829805,7.96453752983
487.095717073,2879.50791904,7.96537469709
487.395099812,2881.91798219,7.96621131751
487.694482552,2884.32848459,7.96704739088
487.993865291,2886.73942437,7.96788291732
488.29324803,2889.15079968,7.96871789699
488.59263077,2891.56261042,7.96955233063
488.892013509,2893.97485654,7.97038621902
489.191396249,2896.38753801,7.97121956293
489.490778988,2898.80065518,7.97205236325
489.790161728,2901.21421086,7.97288462175
490.089544467,2903.62820836,7.97371634033
490.388927207,2906.04265202,7.97454752125
490.688309946,2908.45753777,7.97537816389
490.987692685,2910.87286251,7.97620826794
491.287075425,2913.28863028,7.97703783557
491.586458164,2915.70484376,7.97786686844
491.885840904,2918.12150329,7.97869536745
492.185223643,2920.53860905,7.97952333341
492.484606383,2922.95616119,7.98035076712
492.783989122,2925.3741599,7.9811776694
493.083371862,2927.79260471,7.98200404085
493.382754601,2930.21149379,7.98282988159
493.68213734,2932.63084042,7.98365519689
493.98152008,2935.05063951,7.98447998578
494.280902819,2937.47088751,7.98530424777
494.580285559,2939.89158322,7.9861279832
494.879668298,2942.3127273,7.98695119303
495.179051038,2944.73432294,7.98777387909
495.478433777,2947.15637246,7.98859604291
495.777816517,2949.57887596,7.98941768523
496.077199256,2952.00183302,7.99023880666
496.376581995,2954.42524249,7.99105940753
496.675964735,2956.84910507,7.99187948881
496.975347474,2959.27342173,7.99269905156
497.274730214,2961.69819398,7.99351809699
497.574112953,2964.1234224,7.99433662603
497.873495693,2966.54910759,7.99515463961
498.172878432,2968.97525019,7.99597213865
498.472261172,2971.4018509,7.99678912411
498.771643911,2973.82891028,7.99760559688
499.07102665,2976.25642927,7.99842155799
499.37040939,2978.68440819,7.99923700826
499.669792129,2981.11284771,8.00005194862
499.969174869,2983.54177031,8.0008663873
500.268557608,2985.97117425,8.00168032442
500.567940348,2988.40104142,8.00249375459
500.867323087,2990.83137169,8.00330667847
501.166705827,2993.26216542,8.00411909687
501.466088566,2995.69342386,8.00493101092
501.765471305,2998.12514849,8.00574242178
502.064854045,3000.55733851,8.0065533299
502.364236784,3002.98999377,8.0073637359
502.663619524,3005.42311616,8.0081736411
502.963002263,3007.8567095,8.00898304747
503.262385003,3010.29078599,8.00979195972
503.561767742,3012.72533343,8.01060037448
503.861150481,3015.16035021,8.0114082919
504.160533221,3017.59583784,8.01221571314
504.45991596,3020.03179797,8.01302263944
504.7592987,3022.46823222,8.013829072
505.058681439,3024.90514058,8.01463501149
505.358064179,3027.34252113,8.01544045793
505.657446918,3029.78037308,8.01624541175
505.956829658,3032.21869967,8.01704987466
506.256212397,3034.65750833,8.01785384979
506.555595136,3037.09680971,8.01865734129
506.854977876,3039.53658761,8.01946034449
507.154360615,3041.97684291,8.02026286034
507.453743355,3044.41757682,8.02106488987
507.753126094,3046.85879058,8.02186643416
508.052508834,3049.30048542,8.02266749426
508.351891573,3051.7426613,8.0234680708
508.651274313,3054.18531654,8.02426816388
508.950657052,3056.62845079,8.02506777404
509.250039791,3059.07206374,8.02586690182
509.549422531,3061.51613084,8.02666553984
509.84880527,3063.96066482,8.02746369292
510.14818801,3066.40568262,8.02826136725
510.447570749,3068.85118508,8.02905856373
510.746953489,3071.29717279,8.02985528319
511.046336228,3073.74364633,8.03065152645
511.345718968,3076.19060627,8.03144729433
511.645101707,3078.63805344,8.03224258773
511.944484446,3081.08598859,8.03303740752
512.243867186,3083.53441223,8.03383175449
512.543249925,3085.98332531,8.03462562957
512.842632665,3088.43274393,8.03541903861
513.142015404,3090.88265461,8.03621197784
513.441398144,3093.3330576,8.03700444797
513.740780883,3095.78395225,8.03779644941
514.040163623,3098.23533793,8.03858798256
514.339546362,3100.68721409,8.03937904787
514.638929101,3103.13958187,8.04016964632
514.938311841,3105.5924441,8.04095977942
515.23769458,3108.04580361,8.0417494487
515.53707732,3110.49966185,8.04253865524
515.836460059,3112.95401588,8.04332739869
516.135842799,3115.40886866,8.0441156806
516.435225538,3117.86421733,8.04490350067
516.734608278,3120.32006398,8.04569086015
517.033991017,3122.77641082,8.04647776036
517.333373756,3125.23325951,8.04726420243
517.632756496,3127.69061033,8.04805018703
517.932139235,3130.14846185,8.04883571431
518.231521975,3132.60681387,8.04962078479
518.530904714,3135.06566899,8.05040539989
518.830287454,3137.52502838,8.05118956058
519.129670193,3139.98489031,8.05197326689
519.429052932,3142.4452553,8.05275651957
519.728435672,3144.90612594,8.05353932002
520.027818411,3147.36750432,8.0543216695
520.327201151,3149.8293912,8.05510356883
520.62658389,3152.29178696,8.0558850187
520.92596663,3154.75469196,8.0566660198
521.225349369,3157.21810657,8.05744657283
521.524732109,3159.68203047,8.05822667825
521.824114848,3162.14646256,8.05900633629
522.123497587,3164.61140668,8.05978554874
522.422880327,3167.0768636,8.06056431641
522.722263066,3169.54283381,8.06134264001
523.021645806,3172.00931767,8.06212052023
523.321028545,3174.47631545,8.06289795771
523.620411285,3176.94382744,8.06367495311
523.919794024,3179.41185393,8.06445150707
524.219176764,3181.88039521,8.06522762026
524.518559503,3184.34945163,8.06600329334
524.817942242,3186.81902606,8.06677852776
525.117324982,3189.28912442,8.06755332594
525.416707721,3191.75974821,8.06832768889
525.716090461,3194.23089648,8.06910161686
526.0154732,3196.70256532,8.06987510917
526.31485594,3199.17475516,8.07064816652
526.614238679,3201.6474668,8.07142078968
526.913621419,3204.12070102,8.07219297946
527.213004158,3206.59445846,8.07296473659
527.512386897,3209.06873981,8.07373606183
527.811769637,3211.54354573,8.07450695592
528.111152376,3214.01887687,8.07527741961
528.410535116,3216.49473499,8.07604745397
528.709917855,3218.971155,8.0768170704
529.009300595,3221.44810957,8.07758626091
529.308683334,3223.92559256,8.07835502413
529.608066074,3226.40360452,8.07912336075
529.907448813,3228.88214606,8.0798912715
530.206831552,3231.36121782,8.0806587571
530.506214292,3233.84082042,8.08142581828
530.805597031,3236.3209545,8.08219245574
531.104979771,3238.80162068,8.08295867021
531.40436251,3241.28281999,8.08372446252
531.70374525,3243.76456426,8.08448983685
532.003127989,3246.24688354,8.08525480296
532.302510729,3248.72973628,8.08601934855
532.601893468,3251.21312305,8.08678347431
532.901276207,3253.6970447,8.08754718102
533.200658947,3256.18150389,8.08831047001
533.500041686,3258.66650267,8.08907334242
533.799424426,3261.15204214,8.08983579909
534.098807165,3263.63812322,8.09059784083
534.398189905,3266.12474536,8.09135946795
534.697572644,3268.61190712,8.09212068053
534.996955383,3271.09961694,8.09288148166
535.296338123,3273.58787558,8.09364187205
535.595720862,3276.07667525,8.09440184984
535.895103602,3278.56601685,8.0951614158
536.194486341,3281.05590161,8.0959205708
536.493869081,3283.54633262,8.09667931627
536.79325182,3286.03731143,8.0974376532
537.09263456,3288.52883896,8.09819558234
537.392017299,3291.02091592,8.09895310442
537.691400038,3293.51354135,8.09971021961
537.990782778,3296.00671373,8.10046692796
538.290165517,3298.50044659,8.10122323405
538.589548257,3300.99473406,8.10197913659
538.888930996,3303.4895759,8.10273463599
539.188313736,3305.98496941,8.10348973191
539.487696475,3308.4809131,8.10424442439
539.787079215,3310.97740679,8.10499871384
540.086461954,3313.4744509,8.10575260089
540.385844693,3315.97204706,8.1065060865
540.685227433,3318.4701979,8.10725917195
540.984610172,3320.96890679,8.10801185873
541.283992912,3323.46815909,8.1087641429
541.583375651,3325.9679406,8.10951602068
541.882758391,3328.46827704,8.11026750029
542.18214113,3330.96917129,8.11101858306
542.48152387,3333.47062579,8.1117692702
542.780906609,3335.97264223,8.11251956268
543.080289348,3338.47522068,8.11326946098
543.379672088,3340.97836114,8.11401896557
543.679054827,3343.48206426,8.11476807712
543.978437567,3345.98633135,8.11551679647
544.277820306,3348.49116301,8.11626512426
544.577203046,3350.99657544,8.11701306579
544.876585785,3353.50256017,8.11776061897
545.175968525,3356.00911162,8.11850778261
545.475351264,3358.51623061,8.11925455739
545.774734003,3361.0239178,8.12000094397
546.074116743,3363.53217392,8.12074694303
546.373499482,3366.04099973,8.12149255523
546.672882222,3368.55039623,8.12223778132
546.972264961,3371.0603631,8.12298262166
547.271647701,3373.57090479,8.12372707801
547.57103044,3376.08201748,8.1244711497
547.87041318,3378.59373219,8.12521484634
548.169795919,3381.10601999,8.1259581598
548.469178658,3383.61888055,8.12670109043
548.768561398,3386.13231606,8.12744363933
549.067944137,3388.64632866,8.12818580755
549.367326877,3391.16092003,8.12892759604
549.666709616,3393.67608937,8.12966900499
549.966092356,3396.19183677,8.13041003487
550.265475095,3398.70816368,8.13115068655
550.564857834,3401.22507111,8.13189096074
550.864240574,3403.74257172,8.13263086161
551.163623313,3406.26066888,8.13337039056
551.463006053,3408.77934869,8.13410954393
551.762388792,3411.29861186,8.13484832238
552.061771532,3413.81845894,8.13558672647
552.361154271,3416.33889048,8.1363247568
552.660537011,3418.85990784,8.1370624142
552.95991975,3421.38151181,8.13779969931
553.259302489,3423.90370269,8.13853661265
553.558685229,3426.42648061,8.13927315468
553.858067968,3428.94984649,8.14000932608
554.157450708,3431.4737681,8.14074511788
554.456833447,3433.99827085,8.14148053792
554.756216187,3436.52336207,8.14221558876
555.055598926,3439.04904389,8.14295027142
555.354981666,3441.57531795,8.14368458681
555.654364405,3444.10218604,8.14441853585
555.953747144,3446.62964982,8.14515211944
556.253129884,3449.15770832,8.1458853377
556.552512623,3451.68636137,8.146618191
556.851895363,3454.21560942,8.14735067987
557.151278102,3456.74545295,8.14808280485
557.450660842,3459.27588632,8.14881456474
557.750043581,3461.80691807,8.14954596239
558.049426321,3464.33854898,8.15027699845
558.34880906,3466.87078008,8.1510076736
558.648191799,3469.40361244,8.15173798856
558.947574539,3471.93704679,8.15246794393
559.246957278,3474.47108317,8.15319754013
559.546340018,3477.00572252,8.15392677783
559.845722757,3479.54096585,8.1546556577
560.145105497,3482.07681371,8.15538418031
560.444488236,3484.61325613,8.15611234319
560.743870976,3487.15029546,8.1568401474
561.043253715,3489.68794129,8.15756759609
561.342636454,3492.22619477,8.15829469
561.642019194,3494.7650576,8.15902142998
561.941401933,3497.30453139,8.15974781688
562.240784673,3499.84461572,8.16047385098
562.540167412,3502.38530937,8.16119953231
562.839550152,3504.92661252,8.16192486131
563.138932891,3507.46852905,8.16264983946
563.438315631,3510.0110598,8.1633744674
563.73769837,3512.55427406,8.16409876521
564.037081109,3515.09810647,8.16482271466
564.336463849,3517.64256013,8.16554631699
564.635846588,3520.18763257,8.16626957188
564.935229328,3522.73332045,8.16699247875
565.234612067,3525.27962036,8.16771503702
565.533994807,3527.82652917,8.16843724618
565.833377546,3530.37405407,8.16915910864
566.132760285,3532.92220831,8.16988062852
566.432143025,3535.47100333,8.17060180943
566.731525764,3538.02042617,8.17132264807
567.030908504,3540.57045743,8.17204313931
567.330291243,3543.12110862,8.17276328679
567.629673983,3545.67238178,8.17348309144
567.929056722,3548.22427871,8.17420255415
568.228439462,3550.77680111,8.17492167575
568.527822201,3553.32995091,8.17564045715
568.82720494,3555.88373041,8.17635889936
569.12658768,3558.43813932,8.17707700267
569.425970419,3560.9931769,8.17779476721
569.725353159,3563.54884251,8.17851219318
570.024735898,3566.10513113,8.17922927952
570.324118638,3568.66204843,8.17994602818
570.623501377,3571.21959801,8.18066244053
570.922884117,3573.7777807,8.18137851715
571.222266856,3576.33659737,8.18209425865
571.521649595,3578.89604883,8.18280966559
571.821032335,3581.45613553,8.18352473847
572.120415074,3584.0168586,8.18423947794
572.419797814,3586.57821935,8.18495388471
572.719180553,3589.14021797,8.1856679592
573.018563293,3591.70285515,8.18638170193
573.317946032,3594.2661356,8.18709511457
573.617328772,3596.83005648,8.18780819668
573.916711511,3599.39461921,8.18852094897
574.21609425,3601.95982443,8.18923337199
574.51547699,3604.52567197,8.18994546602
574.814859729,3607.09216173,8.19065723138
575.114242469,3609.65929572,8.19136866896
575.413625208,3612.22707601,8.19207977967
575.713007948,3614.79550265,8.19279056388
576.012390687,3617.36457562,8.1935010219
576.311773427,3619.93427922,8.19421114974
576.611156166,3622.50459761,8.19492094337
576.910538905,3625.07556895,8.19563041368
577.209921645,3627.6471923,8.19633956072
577.509304384,3630.21946754,8.19704838481
577.808687124,3632.79239478,8.1977568863
578.108069863,3635.36597405,8.19846506552
578.407452603,3637.9402053,8.1991729228
578.706835342,3640.51509022,8.19988045892
579.006218082,3643.09063068,8.20058767473
579.305600821,3645.6668266,8.20129457054
579.60498356,3648.24368643,8.20200114897
579.9043663,3650.82120559,8.2027074091
580.203749039,3653.39938318,8.20341335101
580.503131779,3655.97821982,8.20411897518
580.802514518,3658.55771611,8.20482428209
581.101897258,3661.13787268,8.20552927225
581.401279997,3663.71869041,8.20623394621
581.700662736,3666.30017082,8.2069383047
582.000045476,3668.88231475,8.20764234828
582.299428215,3671.46512338,8.20834607756
582.598810955,3674.04859462,8.20904949231
582.898193694,3676.63272473,8.20975259182
583.197576434,3679.21752038,8.21045537822
583.496959173,3681.80298186,8.21115785191
583.796341913,3684.38911176,8.21186001388
584.095724652,3686.97591291,8.21256186524
584.395107391,3689.56338783,8.21326340695
584.694490131,3692.15153546,8.21396463905
584.99387287,3694.74035228,8.21466556089
585.29325561,3697.32983463,8.21536617179
585.592638349,3699.91998324,8.21606647225
585.892021089,3702.51086941,8.21676648183
586.191403828,3705.10249071,8.21746620016
586.490786568,3707.69478336,8.21816561029
586.790169307,3710.287751,8.21886471351
587.089552046,3712.88139524,8.21956351056
587.388934786,3715.47571717,8.22026200203
587.688317525,3718.0707179,8.22096018851
587.987700265,3720.6663993,8.22165807082
588.287083004,3723.26276215,8.22235564945
588.586465744,3725.85980622,8.22305292464
588.885848483,3728.45753241,8.22374989693
589.185231223,3731.05591652,8.22444656012
589.484613962,3733.65498128,8.2251429206
589.783996701,3736.25473084,8.2258389798
590.083379441,3738.85516575,8.22653473813
590.38276218,3741.45628696,8.22723019616
590.68214492,3744.05809552,8.22792535444
590.981527659,3746.66059245,8.22862021355
591.280910399,3749.26377837,8.22931477392
591.580293138,3751.86765409,8.23000903607
591.879675878,3754.4722204,8.2307030005
592.179058617,3757.07750135,8.23139667388
592.478441356,3759.68352696,8.23209006448
592.777824096,3762.2902483,8.23278315954
593.077206835,3764.89766641,8.23347595963
593.376589575,3767.50578107,8.23416846496
593.675972314,3770.11459219,8.23486067579
593.975355054,3772.72409966,8.23555259237
594.274737793,3775.33430346,8.23624421497
594.574120533,3777.94520456,8.23693554413
594.873503272,3780.55680429,8.23762658049
595.172886011,3783.16910401,8.23831732467
595.472268751,3785.78213017,8.23900778394
595.77165149,3788.39587324,8.23969795604
596.07103423,3791.01031915,8.24038783753
596.370416969,3793.62546864,8.24107742887
596.669799709,3796.24132246,8.24176673054
596.969182448,3798.85788135,8.242455743
597.268565188,3801.47514604,8.24314446671
597.567947927,3804.09311728,8.24383290215
597.867330666,3806.71179581,8.24452104976
598.166713406,3809.33118237,8.24520891003
598.466096145,3811.95127771,8.2458964834
